date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,region
2020-05-12,1.657985443534966,1.6554152576055092,1.4680027626448453,1.8058887553785028,22.905935681662505,0.0,0.0,0.0,0.0,Azua
2020-05-13,1.6240139815886323,1.6154685094092152,1.441526487383848,1.772976975103125,0.2764025808578949,0.0,0.0,0.0,0.0,Azua
2020-05-14,1.5839757105546377,1.5667745080972004,1.4223875103054449,1.747856849863743,3.9192163267023625,0.0,0.0,0.0,0.0,Azua
2020-05-15,1.5556455402471554,1.5459757777535774,1.3982249380827576,1.6969663033425,7.449404393593878,0.0,0.0,0.0,0.0,Azua
2020-05-16,1.512315527113357,1.5083282495168056,1.3884246149349695,1.6768077319525434,8.123866988845515,0.0,0.0,0.0,0.0,Azua
2020-05-17,1.468615703005007,1.4536427495160231,1.36193240645036,1.659542948175007,8.354228050977047,0.0,0.0,0.0,0.0,Azua
2020-05-18,1.4244537028167945,1.4156074661358116,1.2866140296352568,1.5553595799906836,9.030746986310591,1.52737073362472,0.0,0.0,0.0,Azua
2020-05-19,1.3793821648154647,1.374624553200079,1.230132843160305,1.4822862510860353,9.85507408462296,2.376929683973751,0.0,0.0,0.0,Azua
2020-05-20,1.3358970054299102,1.3245545098284262,1.2260251350143951,1.4508874236295186,10.626674792567288,2.932722466292555,0.0,0.0,0.0,Azua
2020-05-21,1.2985197625654328,1.2978501073358144,1.22547818895169,1.4214411891713885,11.35082417617201,3.482605019700276,0.0,0.0,0.0,Azua
2020-05-22,1.261340365757893,1.26030686094373,1.1861783964103412,1.376434088832348,12.048440157489445,4.197145997239337,7.617208897827951,6.0,49.0,Azua
2020-05-23,1.221103604423723,1.2176825737560808,1.1185548643036516,1.3005497817991056,12.716391312594668,4.807367240572813,6.499260328246237,7.0,67.0,Azua
2020-05-24,1.1925202652491296,1.1969558672748963,1.0924170828098532,1.2673936710357274,13.342956123308602,5.617332315547286,11.84899161884348,6.0,27.0,Azua
2020-05-25,1.157109498959806,1.159773397135334,1.069776505630489,1.2543510237680302,13.912280287430088,6.178358860300167,11.84899161884348,6.0,18.0,Azua
2020-05-26,1.1263490858545138,1.122007395451751,1.0396042055103032,1.2286178018739788,14.42261310127039,6.843494574981844,12.441441199785656,11.0,55.0,Azua
2020-05-27,1.1067051117771425,1.1009603553032885,1.0095595970578506,1.186448465318173,14.869382266771328,7.64009588921392,0.0,0.0,2.0,Azua
2020-05-28,1.0850450513601468,1.0746397493132642,1.0003093657786617,1.1599754337479866,15.245910830878188,8.283843455038028,21.700188139161025,15.0,43.0,Azua
