date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,region
2020-05-12,1.6896197545830354,1.6830981949774593,1.4986922266348015,1.8776362334502856,21.17475921258934,0.0,0.0,0.0,0.0,Azua
2020-05-13,1.6543213939602333,1.650913220256926,1.4753698439294245,1.8310159116817804,0.2602137945138536,0.0,0.0,0.0,0.0,Azua
2020-05-14,1.6232150469461948,1.6202495834091517,1.437453723137334,1.7715818461121071,3.689724765198108,0.0,0.0,0.0,0.0,Azua
2020-05-15,1.585289001566244,1.5800941866688818,1.3996185781386108,1.7156678106023433,7.014908156655709,0.0,0.0,0.0,0.0,Azua
2020-05-16,1.5407657119942548,1.533657685424412,1.3898333492623656,1.6931764535536993,7.665558816469952,0.0,0.0,0.0,0.0,Azua
2020-05-17,1.4949127130784865,1.4859934986003558,1.3317699600167556,1.6178076739150904,7.916165536877817,0.0,0.0,0.0,0.0,Azua
2020-05-18,1.4459783600875895,1.440352619509709,1.3139322827398696,1.5678080004915902,8.595113887118522,1.362088125045459,0.0,0.0,0.0,Azua
2020-05-19,1.402029290837364,1.3953756014874958,1.301230250229635,1.5506607486703403,9.414393584773263,2.1200154643080267,0.0,0.0,0.0,Azua
2020-05-20,1.3564160381253805,1.3547204649300049,1.2269405536949922,1.4641875683654504,10.18353142712638,2.620119761843141,0.0,0.0,0.0,Azua
2020-05-21,1.314457963588174,1.3142873129148265,1.1834076371168325,1.4116622468850988,10.911548051838924,3.1211556187444653,0.0,0.0,0.0,Azua
2020-05-22,1.2697345279662136,1.2701472250147443,1.1677406257207317,1.36886671706215,11.618729167980426,3.7736665234414657,6.5495546788007335,6.0,49.0,Azua
2020-05-23,1.2295875613874874,1.2263979913162788,1.1347368304445826,1.332611007453276,12.295461322121005,4.336989585938906,5.588301628926994,7.0,67.0,Azua
2020-05-24,1.1953341158999518,1.193216940594508,1.0902806593229533,1.2798453411367732,12.923875104373248,5.082848053143416,11.88622886152726,6.0,27.0,Azua
2020-05-25,1.1635024365157258,1.161146206310708,1.0681267373237195,1.255141815918521,13.492379926001053,5.611378157437612,16.373886697001833,6.0,18.0,Azua
2020-05-26,1.1316563976084422,1.1299395213572399,1.0363956539574382,1.2152504640390085,14.00045050195545,6.237416743980968,10.697605975374533,11.0,55.0,Azua
2020-05-27,1.1042404736546652,1.104683676497728,1.012483643810682,1.1808821274651005,14.448174603682745,6.984864262434452,0.0,0.0,2.0,Azua
2020-05-28,1.0799606687336982,1.0794852244056865,0.9987618974436498,1.156942919468902,14.830420648995124,7.599691763864918,18.658615073327674,15.0,43.0,Azua
