date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,region
2020-09-02,0.9635565840735144,0.9633163482283096,0.8822689802017651,1.0494564027687978,14.866409560107634,14.89829159131358,8.889148440659348,5.0,23.0,Espaillat
2020-09-03,0.9566899837012516,0.9531862957866716,0.8744268525274559,1.0414253872202843,14.789050654722693,14.965363013766696,25.54828696092454,36.0,122.0,Espaillat
2020-09-04,0.9501161372002076,0.9494568676679128,0.8595413778377767,1.0198409242682551,14.689108665442415,15.028447360070198,60.758109341769845,40.0,57.0,Espaillat
2020-09-05,0.94341968886173,0.9417417116100636,0.8601794292797114,1.0179178105600977,14.567579498971494,15.085407591429904,8.889148440659348,5.0,23.0,Espaillat
2020-09-06,0.9381996345566608,0.9382368460742418,0.8551213301252407,1.0160587398899328,14.427291724853205,15.13410941377686,32.467614679508266,36.0,96.0,Espaillat
2020-09-07,0.9327061799116102,0.9312583928449424,0.8478353803127274,1.004975742771624,14.269365543977127,15.172474049120016,0.0,0.0,3.0,Espaillat
2020-09-08,0.9275113891784759,0.9261537200920577,0.8466728269225137,1.0053100732746785,14.09625702585523,15.19867212860728,3.5556593762637387,2.0,4.0,Espaillat
2020-09-09,0.9234830776283997,0.921257226740569,0.8531665033984682,1.0094086037167995,13.9102155233882,15.211132571957275,36.18281436920324,28.0,67.0,Espaillat
2020-09-10,0.9177550161550092,0.9174959315938114,0.8527714847499426,1.004805271354705,13.712106136097308,15.208412206724134,26.504175248578182,15.0,49.0,Espaillat
2020-09-11,0.9135403494468658,0.912801422059696,0.8309269533392974,0.9774032337162004,13.503832526095856,15.189279502453864,17.778296881318695,10.0,48.0,Espaillat
2020-09-12,0.9116201507669344,0.9117119648342674,0.8254596317265822,0.9739843626195084,13.285642745544086,15.152895953700067,10.666978128791216,6.0,8.0,Espaillat
2020-09-13,0.9077256638298258,0.9038530374230408,0.8290249307183879,0.9800229225232148,13.058506296408794,15.098814051170294,24.889615633846173,14.0,48.0,Espaillat
2020-09-14,0.9040332832916296,0.9031807427226308,0.8327434987196789,0.9861877771795262,12.826731030640689,15.026947021472655,12.444807816923086,7.0,24.0,Espaillat
2020-09-15,0.9033936170574678,0.9024949344845924,0.8275833351750309,0.9770667734289968,12.591302593304727,14.937555727669006,56.542240530300106,64.0,98.0,Espaillat
2020-09-16,0.8998938750326299,0.8987220742981407,0.8201489180585233,0.9661789463789592,12.351077147919636,14.831142302418952,21.312075276805423,16.0,65.0,Espaillat
2020-09-17,0.896490868092539,0.8943853106528705,0.8199958861068972,0.9737207632571678,12.109808010532577,14.708461124846822,12.444807816923086,7.0,17.0,Espaillat
2020-09-18,0.8944810152096878,0.8914595310989817,0.8184549866168165,0.9707808531347834,11.867909915281023,14.570373499165376,26.26593547106287,27.0,89.0,Espaillat
2020-09-19,0.8913045266271287,0.8913430522432388,0.8190419776905205,0.9734445298440834,11.622884031106064,14.417768211515718,8.889148440659348,5.0,13.0,Espaillat
2020-09-20,0.8891571567509967,0.8876503797036673,0.8174338584440017,0.97249206827914,11.376049685329779,14.251788058190911,13.181776663422044,44.0,289.0,Espaillat
2020-09-21,0.8872831401643535,0.8862768677060257,0.8078921495052118,0.9604521826235736,11.128240728902831,14.073722903865018,10.092182886063918,19.0,163.0,Espaillat
2020-09-22,0.8845074470663471,0.879823069418284,0.8106407245592203,0.9687548195511512,10.880132320455504,13.884763699198933,18.278064560315766,19.0,90.0,Espaillat
2020-09-23,0.8819213024536176,0.8781258223280926,0.8030000682397265,0.9572347742490837,10.632923620564185,13.686210410480594,12.102623393078348,13.0,93.0,Espaillat
2020-09-24,0.8820856940947244,0.8808006460886764,0.8023071317628302,0.9579466611426812,10.386365708720543,13.479376725336854,20.881132578193554,41.0,170.0,Espaillat
2020-09-25,0.8829164695442635,0.8826254282335522,0.8137392588010678,0.9675149504661036,10.140510774964826,13.265328556475644,13.068725405588234,8.0,53.0,Espaillat
2020-09-26,0.8818340096522495,0.8790275444540723,0.7992800117388497,0.955448921062,9.898345808709161,13.045006144282526,7.379003336251879,15.0,176.0,Espaillat
2020-09-27,0.8825427884242864,0.8781497841188981,0.7960013508034488,0.9519285365414988,9.662946528381749,12.819268048422591,1.7778296881318694,1.0,16.0,Espaillat
2020-09-28,0.8855139799073853,0.8849545697179307,0.8115021014754042,0.9687713236551668,9.433297692676454,12.588906660081772,17.114711614004353,17.0,86.0,Espaillat
2020-09-29,0.8897162009245043,0.8885838055914744,0.8149863081257639,0.9735347373063822,9.209248908482648,12.354736303979301,9.41090280565457,10.0,92.0,Espaillat
2020-09-30,0.8911094843861055,0.8883732342916001,0.8166227242941737,0.9741407051935792,8.994099288433869,12.11748746236946,24.27485209682861,90.0,321.0,Espaillat
2020-10-01,0.8951834429212231,0.8933341834443592,0.8148606876518582,0.9756489265779552,8.790728235075632,11.877771844847468,22.93208099885989,49.0,185.0,Espaillat
2020-10-02,0.8997194038884422,0.90122827069637,0.8240021490617268,0.9867373435974884,8.597456441371332,11.636337154983854,10.688926643459512,10.0,81.0,Espaillat
2020-10-03,0.9026927323580876,0.9009478785818998,0.8314291230605164,0.9906488369136632,8.413612455654105,11.394156313582974,21.442786018865274,53.0,214.0,Espaillat
2020-10-04,0.9092251378325856,0.908955176183145,0.8210524125705758,0.9827770266390152,8.240827910148857,11.15218619023668,50.216577370972786,29.0,50.0,Espaillat
2020-10-05,0.9140587553759524,0.9111746080575728,0.8343865181568574,0.9863499509809291,8.078366853548633,10.91129999299083,11.025207481680713,34.0,267.0,Espaillat
2020-10-06,0.921392813571868,0.9193449863313156,0.8398034667082263,0.9929256577085528,7.927212871174238,10.672481816395472,10.710965667466644,12.0,97.0,Espaillat
2020-10-07,0.9310521935808512,0.9289764441540086,0.8504089650947187,1.0046393418201924,7.787981919475074,10.436910055845207,27.031860185653944,69.0,221.0,Espaillat
2020-10-08,0.9385640611281816,0.9354269793116224,0.8529011688439107,1.0100791072572215,7.661218308806436,10.20569308983866,33.598327628545874,26.0,67.0,Espaillat
2020-10-09,0.9479385222989644,0.9456566622362484,0.8725308209547787,1.0370408005130338,7.5494424739989725,9.979778670351257,3.871477089155457,11.0,246.0,Espaillat
2020-10-10,0.9558081715402598,0.9520863745024416,0.8589607672608371,1.0279344842628158,7.452463992365613,9.760044439351198,13.320047048003392,12.0,78.0,Espaillat
2020-10-11,0.9652104350450262,0.9592633849936256,0.8622686499381839,1.0390239495082076,7.369375686484849,9.547250762161529,12.334728499246975,52.0,365.0,Espaillat
2020-10-12,0.9724195326646192,0.9684104274370552,0.8835692824829959,1.0589913104825015,7.299560166215919,9.342117576086157,0.0,0.0,11.0,Espaillat
2020-10-13,0.9825232688145306,0.9801460677936156,0.8991723246937421,1.0726906226140782,7.242886555507328,9.145317044940443,9.225770291444972,13.0,122.0,Espaillat
2020-10-14,0.9909110761020944,0.9868884217226742,0.9110045693546636,1.0849711798201525,7.198422631246379,8.957472768108161,5.333489064395608,3.0,39.0,Espaillat
2020-10-15,0.9968148090702116,0.9983355735438524,0.915458515421657,1.086820162126609,7.166581130515491,8.779329196380779,3.5556593762637387,2.0,16.0,Espaillat
2020-10-16,1.0067861310329418,1.0075566924762789,0.9233871666030172,1.095745817250678,7.147561710941223,8.611665287419095,5.333489064395608,3.0,16.0,Espaillat
2020-10-17,1.01494326287707,1.0095014155166502,0.9348696099033602,1.1095453425948094,7.138787036066209,8.455117891981624,16.925473316635887,26.0,133.0,Espaillat
2020-10-18,1.025191947733096,1.020578956656199,0.938651104997798,1.1137061030523363,7.141110400805519,8.310178527326823,8.033224250599984,9.0,97.0,Espaillat
2020-10-19,1.035126040479942,1.032156017953414,0.9329953902533366,1.1135068555343235,7.155750475386647,8.177235768025477,0.0,0.0,5.0,Espaillat
