date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,region
2020-06-27,1.0596610673224853,1.0606153506314544,0.9763017976423818,1.1605441665401544,19.9246147528991,15.42435512453312,12.463322422473128,7.0,35.0,Espaillat
2020-06-28,1.0488147806379449,1.0494529625777127,0.9509272277273918,1.1304660733988374,20.19871238399431,15.905234084396632,0.0,0.0,0.0,Espaillat
2020-06-29,1.0362515119457332,1.0354739470375165,0.9341875548523827,1.1188434653426185,20.432354933658736,16.383981832073243,7.1218985271275015,4.0,6.0,Espaillat
2020-06-30,1.0230127629559196,1.0250346172405291,0.920601464291305,1.0915076252338827,20.629360731816455,16.862899128588612,7.1218985271275015,4.0,8.0,Espaillat
2020-07-01,1.0133460053306345,1.0124440179476137,0.9232701513275318,1.0943528167091017,20.783529228568806,17.336265157801883,1.7804746317818754,1.0,7.0,Espaillat
2020-07-02,1.00302779107463,1.0034038845653892,0.9211560181991282,1.0891129752357447,20.888896186212516,17.800712460198596,12.463322422473128,7.0,34.0,Espaillat
2020-07-03,0.994526942241527,0.9937597933134008,0.9073200291770901,1.0717597303982884,20.949761244366407,18.252777278921105,58.75566284880188,33.0,47.0,Espaillat
2020-07-04,0.9848019530585096,0.9850968963071609,0.9067965272247659,1.0656632050189236,20.970916603597132,18.684852157835444,55.493833323377494,32.0,50.0,Espaillat
2020-07-05,0.9759470879600863,0.9732048946989096,0.8889698764169837,1.0472851919407735,20.954914566179525,19.095198772689855,3.5609492635637507,2.0,3.0,Espaillat
2020-07-06,0.9683817077247925,0.9666868995798669,0.8978610478323347,1.0549813724922188,20.902595129719625,19.47966990774832,0.0,0.0,0.0,Espaillat
2020-07-07,0.962286955515037,0.9621809415302766,0.8770343058294283,1.035486505357581,20.813890449443306,19.837195292611217,17.804746317818754,10.0,26.0,Espaillat
2020-07-08,0.9555094881112802,0.9533172869808426,0.8748683281219574,1.0257238070999708,20.692340446853443,20.160265582737004,47.40098263038494,82.0,150.0,Espaillat
2020-07-09,0.9495079744949324,0.9476356837748927,0.8780013349464684,1.023809117914324,20.544054224942872,20.44972864036882,32.04854337207376,18.0,39.0,Espaillat
2020-07-10,0.9444288828829919,0.9431224600065033,0.8669283191070737,1.0155814182803875,20.37130872479422,20.70356500247398,0.0,0.0,0.0,Espaillat
2020-07-11,0.9407795607908547,0.9397446018985173,0.8560152945341627,1.0111398198789843,20.174896792375748,20.91835805682627,12.463322422473128,7.0,10.0,Espaillat
2020-07-12,0.9372830220254897,0.9356111386966246,0.8636913114191139,1.0144166954998062,19.958034175081142,21.09681683731194,42.73139116276501,24.0,39.0,Espaillat
2020-07-13,0.9320919341760964,0.9298641230774395,0.86108485619922,1.00952496537008,19.725987953916842,21.23653675710161,0.0,0.0,0.0,Espaillat
2020-07-14,0.931360110504487,0.9300779393265453,0.8592215500911048,1.0101312423091893,19.48238676912181,21.337693989174756,24.926644844946257,14.0,26.0,Espaillat
2020-07-15,0.9305517895402103,0.9286179949439152,0.8500271247043435,0.9998998014090413,19.225539403213162,21.400634546599562,3.5609492635637507,2.0,8.0,Espaillat
2020-07-16,0.9273538889268278,0.9258792379852903,0.8442501281666693,0.9987554803893187,18.960724359141796,21.429517006095637,19.58522094960063,11.0,26.0,Espaillat
2020-07-17,0.9235980425072602,0.9209578326522792,0.8463301834270269,0.9938020904957441,18.695505820753727,21.419318308438438,37.38996726741938,21.0,34.0,Espaillat
2020-07-18,0.9217407473358904,0.9219868261105355,0.836591673692641,0.9864539497533167,18.427087838886717,21.378975263871496,50.92440061917082,37.0,63.0,Espaillat
2020-07-19,0.9207257415084398,0.9168243278424859,0.837136433108892,0.9860537604315391,18.149720945188875,21.307523543518425,5.341423895345626,3.0,8.0,Espaillat
2020-07-20,0.9189188439975092,0.9189317524057699,0.8391763667209168,0.9914249073270346,17.86539465307446,21.20725374826645,3.5609492635637507,2.0,3.0,Espaillat
2020-07-21,0.917799528234426,0.912728169104974,0.8309620982166765,0.9868773795391699,17.579529127609337,21.08073701669312,7.1218985271275015,4.0,9.0,Espaillat
2020-07-22,0.9178242915954816,0.9164347025855322,0.837607674839186,0.9971010556582315,17.293496080329298,20.930482854487995,5.341423895345626,3.0,15.0,Espaillat
2020-07-23,0.9177520897560342,0.9154702934042014,0.8447003330050948,0.9985394546768975,17.00771146458803,20.759332672596354,7.1218985271275015,4.0,14.0,Espaillat
2020-07-24,0.9189766324600552,0.9147147750670516,0.8307532937150734,0.9877381576664465,16.724685519841238,20.570059974579745,7.1218985271275015,4.0,10.0,Espaillat
2020-07-25,0.9219844922319382,0.9178033252592601,0.840011959340554,0.9978997032318536,16.446150618267495,20.364782910804685,66.18376860728897,158.0,207.0,Espaillat
2020-07-26,0.924571139514425,0.9184567790390499,0.8421383948847107,1.0032261635637907,16.17479834614893,20.145195305494017,7.1218985271275015,4.0,15.0,Espaillat
2020-07-27,0.9278827590528006,0.9213684708796243,0.8398796922568601,0.9975538551242087,15.91525385178426,19.913004842620534,7.1218985271275015,4.0,8.0,Espaillat
2020-07-28,0.9305615125574691,0.9280726914928311,0.8511332163819719,1.003028194864748,15.6694520083398,19.67000281429708,0.0,0.0,0.0,Espaillat
2020-07-29,0.9321723535716844,0.9288448370925878,0.8427575123349775,0.9996884469225861,15.43771636416842,19.417919831537372,28.487594108510006,16.0,30.0,Espaillat
2020-07-30,0.9359647618550375,0.9337934423840345,0.8460260896447044,1.003690539375498,15.21901713512852,19.15841470634218,14.243797054255003,8.0,20.0,Espaillat
2020-07-31,0.9388304014828056,0.93677156882533,0.8491998145114698,1.0086131535441059,15.010516849090166,18.893147267648942,64.09708674414752,36.0,48.0,Espaillat
2020-08-01,0.9439238105081238,0.9422201476591898,0.8576074002204264,1.0120727283602804,14.81320105129102,18.623901340446913,1.7804746317818754,1.0,4.0,Espaillat
2020-08-02,0.9492124965845722,0.9501152082913367,0.8784860117690196,1.0270226035036658,14.628601484282104,18.352708340630542,8.902373158909377,5.0,13.0,Espaillat
2020-08-03,0.9544319489684555,0.9532783957101589,0.8667452777060531,1.0255077894803157,14.458606981569536,18.081702848304477,16.02427168603688,9.0,34.0,Espaillat
2020-08-04,0.9589886426694771,0.9552912075845001,0.8702595652143379,1.0345480446528448,14.305288292437261,17.812991603344944,1.7804746317818754,1.0,2.0,Espaillat
2020-08-05,0.9638564693633711,0.960368384260215,0.8876656616872116,1.0436284896370418,14.168797259584847,17.5484754712365,14.243797054255003,8.0,17.0,Espaillat
2020-08-06,0.9700820372503547,0.9690305512795245,0.8808217567037961,1.0383722610176118,14.047647262725617,17.28958212255792,8.902373158909377,5.0,15.0,Espaillat
2020-08-07,0.9790356716776027,0.9756550158911399,0.8994383291804893,1.0535137284897063,13.940611377515845,17.037422551609417,12.463322422473128,7.0,17.0,Espaillat
2020-08-08,0.9851536635189626,0.9809467739543232,0.9068521072138753,1.0636906471665937,13.84983158416964,16.79302568204685,23.14617021316438,13.0,41.0,Espaillat
2020-08-09,0.9912096554138787,0.9894410907015501,0.90986510480107,1.0618236680067912,13.780517712577513,16.557426769015215,19.58522094960063,11.0,30.0,Espaillat
2020-08-10,0.9986114582550206,0.9952612751418565,0.9053693873352341,1.060675793145943,13.731961224683563,16.331719148617903,1.7804746317818754,1.0,4.0,Espaillat
2020-08-11,1.0023845932513156,0.9975036321768966,0.9127683558586169,1.0746884736093538,13.700191191879028,16.11698777989486,24.926644844946257,14.0,21.0,Espaillat
2020-08-12,1.0085551807113373,1.0044807300892127,0.9162668397852509,1.0818931755898815,13.685373548856562,15.914119581383012,14.243797054255003,8.0,22.0,Espaillat
2020-08-13,1.0164847583525847,1.0130486351196772,0.9348250990556317,1.10471047353421,13.684362983146169,15.72375649924823,8.902373158909377,5.0,15.0,Espaillat
