date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,region
2020-05-13,1.2722070696793153,1.2618131519084563,1.0688407688217028,1.4137053000153204,10.108763720242138,0.0,0.0,0.0,0.0,Duarte
2020-05-14,1.2666146944628853,1.2532937706493081,1.0875887437367013,1.421119820528298,0.09260268352403167,0.0,0.0,0.0,0.0,Duarte
2020-05-15,1.262359791703637,1.2508542623047427,1.0656703035332582,1.3978571609369825,1.3127984890128133,0.0,0.0,0.0,0.0,Duarte
2020-05-16,1.2574896618857094,1.245090476190767,1.0752019940367246,1.3874054048241549,2.4890209736934,0.0,0.0,0.0,0.0,Duarte
2020-05-17,1.2518578183822078,1.241915050624715,1.0836106504575471,1.3803011681485395,2.6640278727438576,0.0,0.0,0.0,0.0,Duarte
2020-05-18,1.246276217711973,1.238647342240736,1.0850447362363997,1.3718071842036896,2.620384535484308,0.0,0.0,0.0,0.0,Duarte
2020-05-19,1.2415202180090876,1.2364978333453012,1.087612777616525,1.3584367399221755,2.6937617069989463,0.6822851373566264,0.0,0.0,0.0,Duarte
2020-05-20,1.239735048597109,1.233502206832873,1.081755364826484,1.3454357200195755,2.825687883944358,1.059805050278289,0.0,0.0,0.0,Duarte
2020-05-21,1.2389492410206728,1.2321813014032088,1.090224456025207,1.344712933108919,2.9550625147524605,1.2788691001822188,0.0,0.0,0.0,Duarte
2020-05-22,1.2378554032126483,1.2331038886829833,1.0998929409532334,1.3442366011019051,3.0800854162747213,1.4549310449498496,0.0,0.0,0.0,Duarte
2020-05-23,1.2372568757271991,1.2319413102399372,1.1100791767845941,1.3549587097418547,3.2102330166254105,1.6775002529389718,1.8569950706426628,1.0,40.0,Duarte
2020-05-24,1.2379616108959295,1.232899929351078,1.1151064241762927,1.3516662349774737,3.347802793383705,1.8361315035012924,0.0,0.0,53.0,Duarte
2020-05-25,1.2390876227589807,1.2358843284360055,1.1266689497695013,1.363840611282842,3.4920095577744665,2.0663662756597287,1.8569950706426628,1.0,34.0,Duarte
2020-05-26,1.2415531310352466,1.2396389597404842,1.1291452563502198,1.3574582275009024,3.642845759136357,2.1681976940891343,5.391276011543215,3.0,62.0,Duarte
2020-05-27,1.2444143167879393,1.2390421147213107,1.1403409541222214,1.3653315233124335,3.801115465673108,2.300519796308564,5.570985211927989,3.0,20.0,Duarte
2020-05-28,1.247357724163292,1.2440974529877473,1.108882606368477,1.3329570105054267,3.9678470514198994,2.4807463619535404,4.547743030145297,4.0,98.0,Duarte
2020-05-29,1.2524313415810924,1.2495314603341765,1.1403100041551173,1.3573535234095353,4.144107221705708,2.587951878555924,5.570985211927989,3.0,40.0,Duarte
2020-05-30,1.257031848677504,1.2583802782306992,1.1374098729467603,1.3562448735743946,4.330558082800849,2.7261028255084216,6.891940468364522,6.0,97.0,Duarte
2020-05-31,1.2629938749844059,1.2596956405968904,1.145504587458836,1.3661002468356969,4.528440908134037,2.857594106405025,3.7139901412853256,2.0,54.0,Duarte
2020-06-01,1.2681928979839245,1.2649465716743502,1.153840928598918,1.3642393046504833,4.739147150955271,3.0289834210291,0.0,0.0,15.0,Duarte
2020-06-02,1.2720427941036876,1.2683683961668706,1.1702075517271122,1.3788443258141103,4.954715989120294,3.1523927897259707,5.570985211927989,3.0,42.0,Duarte
2020-06-03,1.2786299655749316,1.2754079992658696,1.16150871948074,1.3751771834121103,5.197253378959776,3.2909264373355116,1.8569950706426628,1.0,40.0,Duarte
2020-06-04,1.2851880936847884,1.275408563180813,1.1817364581148246,1.3932367456640857,5.452600832134357,3.440906917661903,0.0,0.0,52.0,Duarte
2020-06-05,1.2871520404185617,1.2826683094207214,1.164179411234516,1.3828237192316328,5.723166864816902,3.5987267714248485,1.8569950706426628,1.0,56.0,Duarte
2020-06-06,1.2919642196755583,1.2853936791157894,1.1675707704960183,1.3881208440586656,6.013602206029964,3.7600248465732076,0.0,0.0,37.0,Duarte
2020-06-07,1.2950012853210682,1.2874120186821523,1.1909777270938084,1.4036058176169535,6.323568871537974,3.9379751368184284,2.3212438383033285,2.0,96.0,Duarte
2020-06-08,1.2967389745815998,1.2904896232556609,1.1742628247845288,1.3921227455857053,6.653039550665518,4.116442871388068,0.0,0.0,16.0,Duarte
2020-06-09,1.3013369047947125,1.2959080197388688,1.1887093287228574,1.4083137261510796,7.003483904044866,4.299363374194334,8.330445176714749,8.0,107.0,Duarte
2020-06-10,1.3032202048169617,1.3010560422589457,1.184564997515252,1.4069684761004828,7.375297482671249,4.494756147202066,1.8569950706426628,1.0,40.0,Duarte
2020-06-11,1.3041734566372005,1.3002811939338992,1.187538488817836,1.410726386335555,7.770757740820168,4.708977243494501,7.427980282570651,4.0,51.0,Duarte
2020-06-12,1.3083179836756829,1.3048009947629926,1.19017405573087,1.4141685051590038,8.191327265537673,4.932398672266891,5.570985211927989,3.0,52.0,Duarte
2020-06-13,1.3068037977187614,1.302746861199767,1.1772552233858917,1.396254530003774,8.636929309994438,5.171794383450959,1.8569950706426628,1.0,9.0,Duarte
2020-06-14,1.3064839291923045,1.303547347816018,1.1866933592190565,1.4069589582800937,9.110308156568454,5.420541412807604,0.0,0.0,7.0,Duarte
2020-06-15,1.3059264013600533,1.3027317278696489,1.189603443982158,1.41382956742692,9.611435127076925,5.690585044522158,1.7141492959778428,1.0,65.0,Duarte
2020-06-16,1.302946459946771,1.3008264206382685,1.2080930723945311,1.4215221283107902,10.139187091566718,5.975703905997843,1.8569950706426628,1.0,25.0,Duarte
2020-06-17,1.3027817581333505,1.3044181903534657,1.20784863494927,1.4115288113953925,10.694698421106438,6.28140683767397,4.398146219943149,3.0,76.0,Duarte
2020-06-18,1.2972621332291487,1.2970782471256599,1.2004297654121372,1.3999802295835124,11.277773390423226,6.603467195931133,5.570985211927989,3.0,42.0,Duarte
2020-06-19,1.29233056023572,1.2936023640333851,1.1892883736816977,1.3859180657414236,11.88980236878413,6.94817885492986,6.1331947287280615,6.0,109.0,Duarte
2020-06-20,1.2864054629078858,1.287986154312235,1.1765196274909382,1.3698416104133029,12.52864358122449,7.31237889868202,8.440886684739377,5.0,66.0,Duarte
2020-06-21,1.2796489656770782,1.2787206149560124,1.1776198512054104,1.373202337341489,13.19085715643364,7.700579748983042,14.533004900681709,9.0,69.0,Duarte
2020-06-22,1.2725139358255932,1.2700768619499083,1.1574366304154533,1.3612101692153091,13.874830155010834,8.110883391293923,1.8569950706426628,1.0,29.0,Duarte
2020-06-23,1.2621501876678192,1.2610437992512689,1.1574547236272748,1.357958943048657,14.578952471672835,8.547168695583506,3.7139901412853256,2.0,43.0,Duarte
2020-06-24,1.2498554384338165,1.2451994415725411,1.1371374539634251,1.3343794670269309,15.300964985171818,9.008442746201458,12.73368048440683,8.0,70.0,Duarte
2020-06-25,1.2389841216421893,1.2356107802785388,1.1329904538736644,1.3338836575385482,16.03459946094066,9.497990167193358,9.284975353213314,5.0,34.0,Duarte
2020-06-26,1.2279007607070056,1.2275828660348882,1.1291845990819258,1.322253696442762,16.77148395733271,10.010124937186148,5.990306679492461,5.0,93.0,Duarte
2020-06-27,1.2177279321642551,1.215077635869147,1.110311917068811,1.3077637457042632,17.50840894065749,10.55062470865241,5.570985211927989,5.0,100.0,Duarte
2020-06-28,1.2064462218716,1.203042723427258,1.1064270217477314,1.3041321085679392,18.244140834941298,11.118204217992467,2.65285010091809,2.0,84.0,Duarte
2020-06-29,1.1928330772991433,1.1889407895062214,1.0824810141516776,1.2844967968087435,18.977232736189478,11.713211282893402,9.688669933787807,8.0,92.0,Duarte
2020-06-30,1.1780979264731124,1.173431707712603,1.067938834582807,1.2638695545920826,19.703927553976346,12.331515142228865,25.159288053868334,14.0,62.0,Duarte
2020-07-01,1.1652400833271486,1.1614409620626693,1.0750672599253264,1.260905558103816,20.415003377707933,12.975218387240567,19.54731653308066,20.0,114.0,Duarte
