date,mean,median,lower_80,upper_80,infections,test_adjusted_positive,test_adjusted_positive_raw,positive,tests,region
2020-05-12,1.5520727607454095,1.544992357941092,1.3691909587544053,1.731868822007411,53.287650832779995,0.0,0.0,0.0,0.0,San Cristóbal
2020-05-13,1.5174525421519942,1.5130037497651032,1.3490232735744017,1.6860701631858406,0.6019336537745206,0.0,0.0,0.0,0.0,San Cristóbal
2020-05-14,1.4846019026201651,1.4783524397639416,1.3332041119712097,1.653168038767537,8.53456867492987,0.0,0.0,0.0,0.0,San Cristóbal
2020-05-15,1.4467958029756673,1.4430244280356002,1.2869145437486926,1.5804319437640535,16.209870872402995,0.0,0.0,0.0,0.0,San Cristóbal
2020-05-16,1.410532412789759,1.409593369820628,1.24529588551076,1.5298152713076636,17.576939506275465,0.0,0.0,0.0,0.0,San Cristóbal
2020-05-17,1.3712228279446605,1.3686929777389056,1.2435131321632307,1.4941726193613978,17.813044417297615,0.0,0.0,0.0,0.0,San Cristóbal
2020-05-18,1.3351809957621221,1.3327042829880744,1.209257441435272,1.4497341252914646,18.919401143333747,3.463632240566214,0.0,0.0,0.0,San Cristóbal
2020-05-19,1.2995386269832039,1.2993821611335257,1.1885561432071394,1.4122061834828157,20.3321888562014,5.387514460538224,0.0,0.0,0.0,San Cristóbal
2020-05-20,1.2638615116151617,1.2613369325545816,1.1512088467474317,1.3638926049616582,21.627723749902696,6.608545154505831,0.0,0.0,0.0,San Cristóbal
2020-05-21,1.2355760926430903,1.2312487286160692,1.1307892320233484,1.3287031756157552,22.81127772012966,7.761591022709856,0.0,0.0,0.0,San Cristóbal
2020-05-22,1.2068833694425622,1.2036455547290008,1.1048347919697912,1.2924219532138495,23.931158509967457,9.249507239920812,15.681742677296173,7.0,44.0,San Cristóbal
2020-05-23,1.1794097687480412,1.1800130654066234,1.0762309674548458,1.2587537017060109,24.991478090090077,10.47010977838631,23.960244044147874,27.0,129.0,San Cristóbal
2020-05-24,1.154582595500184,1.1527674076401668,1.0529397200758748,1.2382380085130322,25.980253288289752,12.106250945956704,19.348178289171052,12.0,71.0,San Cristóbal
2020-05-25,1.136079574382553,1.1327624229437128,1.044891447370598,1.2189732676634928,26.88313619397224,13.136540859711994,6.72074686169836,3.0,21.0,San Cristóbal
2020-05-26,1.1151523734201616,1.11220103177223,1.0326266499247494,1.2027105447185997,27.69557434538017,14.360455869025769,27.903700876413875,39.0,160.0,San Cristóbal
2020-05-27,1.0979921007265288,1.094474885113847,1.00492551710241,1.172870846958388,28.427507964233797,15.845255598583005,42.61542188873989,51.0,137.0,San Cristóbal
2020-05-28,1.0836430062380327,1.0815604321976402,1.0011119032423867,1.173514830635104,29.079708692675503,16.95311969062264,36.05566032890144,40.0,127.0,San Cristóbal
2020-05-29,1.0692784129064046,1.0653624598574525,0.976103293618571,1.1498758241995188,29.6495764488602,18.205320811479464,45.79068861770483,48.0,120.0,San Cristóbal
2020-05-30,1.0566476068471167,1.0538454240633155,0.9682320576486697,1.134807447131014,30.145163817296464,19.395542973996093,16.617588611263848,18.0,124.0,San Cristóbal
2020-05-31,1.04591727623371,1.0442287011416833,0.9719175968350737,1.137548264799812,30.570613312012004,20.741815354025842,25.43927145428046,24.0,108.0,San Cristóbal
2020-06-01,1.0345144910574768,1.0304299944508621,0.9590032864308291,1.1222456483438987,30.86705896238805,21.786103780965497,22.40248953899453,10.0,45.0,San Cristóbal
2020-06-02,1.023423359308006,1.0202569981756722,0.9378887310438077,1.0960542874924555,31.176426803326518,22.84176800569051,16.353817363466007,13.0,91.0,San Cristóbal
2020-06-03,1.014386822566447,1.0121873026781447,0.931781087614186,1.092800654883758,31.405578693754933,23.877291097382468,20.201774390163894,24.0,136.0,San Cristóbal
2020-06-04,1.007345327664521,1.0033510337301879,0.9344656650438027,1.0894994441338492,31.559128846292026,24.860131922630313,26.510398673408055,22.0,95.0,San Cristóbal
2020-06-05,0.9990311974987823,0.9982243594177,0.9222217490053076,1.0743597436975951,31.657381755588258,25.76096163420559,34.86934621750511,53.0,174.0,San Cristóbal
2020-06-06,0.9942278014541971,0.9920342770382188,0.9144754029585215,1.0654874344481087,31.7112199104339,26.641125636293722,18.76667566299378,20.0,122.0,San Cristóbal
2020-06-07,0.9913527224397549,0.9913994732748105,0.903135811488028,1.057752966045908,31.719758511226182,27.411461853274773,36.384074289261584,41.0,129.0,San Cristóbal
2020-06-08,0.9871784020445985,0.9877082899596243,0.9126109679958061,1.0628112261314906,31.688884069571085,28.087396684930503,31.579785253589534,24.0,87.0,San Cristóbal
2020-06-09,0.984398256582931,0.9829861548435546,0.905171616968675,1.055799330614785,31.63383058098757,28.704761347440176,17.388869095330946,12.0,79.0,San Cristóbal
2020-06-10,0.9837553981926007,0.9838775745046249,0.909952031647493,1.0637315395403242,31.558310384573293,29.289345882446746,35.97839819962522,44.0,140.0,San Cristóbal
2020-06-11,0.9813949282772395,0.9779106642272881,0.9021983803550767,1.0620326393484942,31.463019476521616,29.786716801839784,19.079453590710344,22.0,132.0,San Cristóbal
2020-06-12,0.9822050111106734,0.9797278634354121,0.8962869761716059,1.0553635188998045,31.356696254010178,30.22869380941926,48.45947108315388,69.0,163.0,San Cristóbal
2020-06-13,0.9831157555657214,0.9831649298346541,0.9079220441380769,1.0640068237075717,31.241938663556073,30.579187295944504,21.736086369163683,15.0,79.0,San Cristóbal
2020-06-14,0.9847215453868857,0.9823927435327573,0.9076653148666556,1.0621034934121405,31.12413252208068,30.896466607561912,9.317872683835285,7.0,86.0,San Cristóbal
